landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y
0.8849373801195983,1.0,0.4592517851098467,0.90782203562664,0.056939120903918373,0.6306475557853104,0.0,0.2885814025509769,0.2731155203816831,0.111883360740038,0.10345739108009219,0.29376705409750886,0.10995438500346545,0.07270274987155799,0.23377379474863397,0.3360574391876608,0.225787463129221,0.4458263601833345,0.3734227365774246,0.23198528744308233,0.4028168469238084,0.0,0.5071304459953901,0.3128761243893787,0.4379478087071453,0.386618071833969,0.6405203010912138,0.20834731938840267,0.7081884560210183,0.012887136544226789,0.7701726277784046,0.3134676798555884,0.6900578649602682,0.39678384120658233,0.9206782611498847,0.2239378008050932,0.9631224512822166,0.03731689310934619,1.0,0.2444498275756284,0.9532857304040876,0.3351580469499445
0.8340000702585205,1.0,0.43074143077162963,0.9223517936409372,0.0694314421670686,0.6585513382730984,0.0,0.3287531114836133,0.24048505496496628,0.16610603657313716,0.09883648192168147,0.2562917389238691,0.14455875492040757,0.043226564267888415,0.25093138762426975,0.3099159671525997,0.22946864220478633,0.4280058191848637,0.3764377574219807,0.20622379838551402,0.4474956227092795,0.0,0.5369692323147286,0.3213572717825302,0.46074613316208335,0.40372337744374126,0.6374019385188641,0.19560279398090802,0.7349676040426999,0.01772955804867481,0.7853996631288831,0.3170494555640995,0.702148246710946,0.40860455925519584,0.9044453305509316,0.22374342177936646,0.9729301315991394,0.03612578598140564,1.0,0.23640880899753655,0.9371568348906278,0.330734889262821
0.8206991257227039,1.0,0.4338338897813443,0.9103569191931582,0.05268489249819247,0.6505023687585376,0.0,0.3104452640600303,0.30660963999911167,0.15333671040595773,0.10968626696179386,0.24435456890158241,0.1250021591663397,0.04193280883567289,0.22283645363714655,0.3197590829818994,0.2141535204281812,0.4129030684002785,0.3800206786444877,0.18704066802414562,0.43832618957727226,0.0,0.517781043259823,0.333371929732806,0.4591226628566634,0.38865648674274333,0.6455049858235307,0.17074957263136953,0.7471412637662277,0.0293770271534432,0.7723708139933719,0.33767203592457606,0.6880769600912032,0.40155141350439044,0.922374885564184,0.19195773249433118,0.997781610812118,0.04092278734120772,1.0,0.2592788395307289,0.9260929700011598,0.3468784229592053
0.7705085212379298,1.0,0.39625528275748956,0.912464975182491,0.0380469832269704,0.6364097851740207,0.0,0.2965491337696473,0.3052298933051391,0.1513113376858252,0.12355516765707691,0.20734319290043024,0.17872194610489076,0.032922130573690936,0.24748521706532023,0.3195616966519389,0.21225746175766824,0.3952283461045588,0.3821778872484558,0.16515462561844124,0.47423068700009663,0.0,0.5262250286286649,0.34684525086633683,0.45240026827475316,0.3875035869991711,0.6391575704148008,0.16589797962105318,0.7621779458237294,0.056488382381831334,0.7635919529289101,0.3700921998540178,0.6637140823744073,0.4106248911921402,0.9095644635530004,0.1989578669347089,1.0,0.06805555629499055,0.9855330789213949,0.2909058989698724,0.8965853544243368,0.3595950031704015
0.764665663103847,1.0,0.3993636473386418,0.9255326170967909,0.04072897338498764,0.6494693703914909,0.0,0.30565122616452595,0.29137708386615424,0.15738909782318114,0.13652573875440346,0.22196546916033283,0.16276369986262518,0.021700197346673382,0.22206087403799005,0.3110481993356167,0.21217915598879258,0.3940654195161164,0.4002853917528192,0.1821225792822634,0.4589503327949339,0.0,0.5007166262437971,0.3516277495957892,0.457440983468677,0.39921675104067,0.6569537348385631,0.18412091442186315,0.7492437519059969,0.061241491665181835,0.746339484589818,0.382573305909302,0.6797146997922499,0.4313704092162312,0.9292888721819138,0.22110975789945572,1.0,0.08283956981361791,0.981654368158794,0.3097038503567492,0.913887558624604,0.3845422751654708
0.7402515754706974,1.0,0.3848574870332944,0.9065308327734779,0.0380123438483194,0.6159562406480974,0.0,0.2708417935442097,0.27804037936812337,0.1291283712631488,0.12921220078275084,0.2091583347791995,0.15739711747315993,0.007812222216578369,0.21362921692150222,0.2928892256190201,0.18062028032187533,0.35227221993349106,0.39134875397998303,0.1803537395179157,0.46810487550352026,0.0,0.49940046862859766,0.3618127980678772,0.4188027922222537,0.37865564653744677,0.6439350140205368,0.1878284444342261,0.7616758665158258,0.07679220349740105,0.7475137081362433,0.40944765059888266,0.6479587331366182,0.4237911333336363,0.9098270383927783,0.22432094860941534,1.0,0.10943393603452327,0.9759715379493084,0.34883930139666663,0.8867815967472576,0.4031201034928295
0.7665417334385283,1.0,0.408648941824521,0.9073019875381841,0.050046714080648015,0.6045125007920188,0.0,0.25136534579776115,0.2817199477992319,0.12875813752850424,0.16387345261395747,0.18663677552911245,0.19103970725461378,0.0,0.2129893178371123,0.2916081405885,0.18470284066236162,0.3456609057236242,0.4343986127090906,0.16694756031873131,0.4915036441559913,0.009394119485201982,0.48909156131444786,0.3680036033645633,0.44084933235766793,0.3709305264773396,0.6988620987752501,0.18970595804820095,0.7776203795826571,0.08140791148735925,0.7282327545516907,0.4188691093223683,0.6635150157306019,0.4337591973813461,0.9758511374149177,0.24092501848494138,1.0,0.144360468313102,0.943274288032213,0.38712715842847806,0.8860719951804114,0.43975935598774973
0.7582000443487785,1.0,0.4080451595996067,0.913868903064609,0.052933514909476974,0.6054618366668068,0.0,0.2436204452304177,0.29156074102777174,0.10447900382832344,0.17034130640750256,0.18379592127118907,0.1951659831429845,0.0,0.2140058146176262,0.2959946128234689,0.20031536909158917,0.3274414180261651,0.4447040167002269,0.16686265639004785,0.48521259415716045,0.0015507498014694148,0.4792630263337671,0.3758897480206686,0.4554882733318252,0.3662942175203001,0.7090837721547907,0.19016194766813432,0.769043096709455,0.09398043728644742,0.7145584944709616,0.4384986445532025,0.6720234242184647,0.4330533715588833,0.9865889741769158,0.23791078525816667,1.0,0.13695561347804983,0.9397506165152163,0.38265434637083895,0.8999151101663975,0.4299757697918718
0.7914977825214645,1.0,0.43244670756816705,0.9245764912869792,0.05828792886517533,0.603039565465,0.0,0.24439426782440143,0.2946580870778536,0.13661905527138937,0.18589578344509397,0.21549372401949302,0.19992573668223965,0.004671754644164725,0.24335222641865425,0.3018577765263587,0.22700332704051354,0.3517570836943994,0.4586796486697871,0.18961880551001797,0.4847913771183419,0.0,0.5100754589900847,0.373790296148392,0.48279383647371,0.37837105246344094,0.7209092375011107,0.20757092268710045,0.7697721969985334,0.11073777517659622,0.7449076973874011,0.45405732230916696,0.6950201893111282,0.45169772733747465,0.991888624768407,0.2559904697920121,1.0,0.16748850973225746,0.9645609304743967,0.40947436433241663,0.9210039040346811,0.45212644286978304
0.7763011094866302,1.0,0.430401780888198,0.9012668873540431,0.08023810248503595,0.5890220274364336,0.0,0.25002604169522114,0.26970411940599276,0.1600884430794332,0.21209708821421036,0.21797776094052734,0.20626574991367394,0.018219592346044238,0.24378216236015965,0.3036787869284944,0.2372633642707731,0.35482248335798616,0.47783913021118135,0.19076350412664927,0.47667044857013613,0.0,0.49531267875266455,0.3632483423775684,0.4864575669381171,0.3834556013767559,0.7338318378896349,0.21025996190785298,0.7542919006741304,0.11381372128697509,0.7255954398850525,0.45070224857702695,0.6972941372799473,0.4640878169822555,1.0,0.25991174332427996,0.988035051003219,0.15451291613258347,0.9429906914795919,0.3926623000683115,0.9115071322641147,0.450262418050897
0.8109934218673738,1.0,0.46169260212444235,0.8927798142669999,0.10664515236062445,0.5970593200526223,0.0,0.2625841521093629,0.24247667057615116,0.16251276546474622,0.2084750824998361,0.24109110779522167,0.18500828900907576,0.027419857315562287,0.24281228958769335,0.2929699842899403,0.2578631111518132,0.355275864539191,0.4728840652256036,0.19994660578856557,0.4596794083947421,0.0,0.49981319810055247,0.36261139065404163,0.4988646190958372,0.39047009118942755,0.7320568710317605,0.20890742060144707,0.7447739697016685,0.10691253733846377,0.7323149594499386,0.4373624536792027,0.7013750493021726,0.4493365845586051,1.0,0.25169012254290835,0.9853056110295334,0.15016629117643301,0.9538151816349277,0.38407611354558113,0.9180267475343711,0.4349530503005125
0.8005838693862558,1.0,0.4594187078149925,0.9069378083826936,0.11502809494962361,0.6106528713092937,0.0,0.26834003226029973,0.23439151636695593,0.1663998476444896,0.24179479849692884,0.2305458968814227,0.19653628101960402,0.02558019631906436,0.24895517200349748,0.2897422647813729,0.28127386811740385,0.33968666568035105,0.49680787458410536,0.18693557260591454,0.44583014268906757,0.0,0.4843385652493541,0.365853465288341,0.5091616542077254,0.3796645729788801,0.742162864307392,0.1970616822289888,0.7134325012725549,0.09497945663997612,0.7099246440179061,0.4387507366754835,0.7104346533837121,0.44066339184912423,1.0,0.23709850916041827,0.9456921488674386,0.13777916777531135,0.9210517350933347,0.3742428142897829,0.9208730096427812,0.41886211927148825
0.8512187454780427,1.0,0.5040721317692143,0.9522055506165849,0.12346128705510176,0.6410752588474806,0.0,0.2777345465505746,0.2355469510156628,0.15836088440512572,0.24860112468876458,0.24588137861483053,0.21799402228420595,0.03426794193018419,0.2691029933486685,0.3263055493442657,0.2808862786972771,0.37342859445148935,0.5012858575627086,0.19686652655556736,0.45045381740523227,0.0,0.4950576565158599,0.37645466661070415,0.5155899626268019,0.39721496650948895,0.7436852268588051,0.19554389961723667,0.7054298416753572,0.08912800364205012,0.7162361347431029,0.44709572680646287,0.7240665432536139,0.4631174422231832,1.0,0.22031683086652099,0.9324163843302015,0.12408109674495427,0.9181846305841496,0.3671187689449418,0.9258314164392174,0.4133468033420168
0.8588301800974659,1.0,0.520150304325952,0.9545138302000433,0.13658913085344135,0.6457200059991572,0.0,0.28481058613194815,0.22396907126716142,0.15397212058306095,0.26422837658489107,0.24906322683242116,0.2060085900982472,0.03761599561014048,0.26578396962861334,0.3401110022639677,0.29977362787089273,0.4028810536138971,0.5123474575807293,0.19986359059084557,0.4428011025502072,0.0,0.4924093926767696,0.3875108913271707,0.534833888440192,0.4144694554812538,0.7498515816937651,0.20114317274478108,0.699155471223768,0.07861916421264632,0.7130662351214692,0.44200174856389224,0.7401428100101367,0.4619273721072516,1.0,0.22425123613587616,0.9187399198715317,0.10263587972165815,0.9041543689721392,0.3444559276196915,0.9283138336809282,0.3945539495642279
0.8785128425427335,1.0,0.5354950697823112,0.9639752030903226,0.1379496888018622,0.6603062719631769,0.0,0.29680804585570053,0.22174390840884342,0.17235954015606164,0.26346144240087116,0.25441428471343347,0.1949918578978391,0.04393507363931664,0.26883473031159777,0.35677715946871325,0.3026599198777186,0.43300928485926576,0.5109593694116706,0.20628149489872472,0.42207858377373947,0.0,0.49242834450582934,0.39720368748340595,0.5325873902314755,0.43582685582173214,0.7489759932865121,0.19903588287348037,0.6791806947261156,0.050683803319384546,0.7170779344036284,0.42668587443925965,0.7474504730411501,0.4695515610524825,1.0,0.21285011412507965,0.9109094178646713,0.06409977698176374,0.9105692478296052,0.3149175656403378,0.9363397504420712,0.37918753046317255
0.9056219050393242,1.0,0.5647501736735919,0.9735555384777355,0.156049753836561,0.6837728675589877,0.0,0.3282895028118433,0.21687313816022202,0.17556951692029452,0.26572289936863186,0.27291383198297625,0.19488915862119807,0.053919070974482626,0.27716923051720177,0.3646594848016532,0.31090567770583966,0.4332168142293977,0.5096732479188605,0.21532579372253882,0.42386441531767804,0.0,0.502368974345454,0.3931036800876122,0.537869033985759,0.43327589558976154,0.7466894511402561,0.19590327774206737,0.6806008261590056,0.04682649433270565,0.7301570562159788,0.41334267381506706,0.7583886776592537,0.45398013652088376,1.0,0.19577504601756834,0.9061420299307302,0.04035419793795687,0.9172632830221713,0.28593927294981386,0.9486146299459859,0.35217362397808866
0.9359591956870511,1.0,0.5555106831205169,0.9524863661547822,0.1634294451748647,0.6836586345661226,0.0,0.34860441555358607,0.19075026418865518,0.18685010201582197,0.26925075728815806,0.28301718480193194,0.20818276642247754,0.04970909672320942,0.2932533562621531,0.3534646333542912,0.337951391393584,0.4575001744841751,0.508967671311929,0.22561848527583245,0.4381124582787273,0.0,0.5202107612055743,0.3790981739101185,0.5550383817279912,0.4458714525070375,0.7456222610336608,0.19972799732324234,0.6959326794126613,0.033283578794163944,0.7459660880228685,0.3811823521889355,0.772194348074016,0.4481061835858032,1.0,0.1987729650440404,0.9176758137984669,0.01802469688283095,0.931614760024031,0.24500941918181962,0.9628951180253273,0.32872151777375086
0.9401732268369934,1.0,0.5423155475457425,0.9205797260740232,0.18100129451406216,0.6912320168860745,0.0,0.39307278574138355,0.17456558994134133,0.21100191930186576,0.289829480161493,0.30498906210667015,0.21420257828439496,0.0394985882967496,0.29664174191666026,0.32757129130960444,0.3501486742553911,0.4862221544636178,0.5197653021779225,0.2486184335707642,0.43764529050728307,0.0,0.5204009728341642,0.35723759397074484,0.5579492537847947,0.4769292292892083,0.7505011107120249,0.22277655260766233,0.6870809813870155,0.02571941319472759,0.7399764691259976,0.36076552253111477,0.7718611193912729,0.4907277569577647,1.0,0.23313298256437165,0.9148464647337082,0.01925018998015697,0.9243362323847604,0.2316197891367987,0.9488098159767683,0.3507609842803977
0.9495008740091847,1.0,0.5347506682517609,0.9055683399266755,0.17588396857981653,0.7005380039973613,0.0,0.40831432065824874,0.16269920104103272,0.23681271312439972,0.29917865210229955,0.30619969859282586,0.22391663329349576,0.04984063478861154,0.31098171780908024,0.3279607644324496,0.3794734501972433,0.5018760586630558,0.5233223280703581,0.2503173277891226,0.43993617578148403,0.0,0.5277922307258113,0.3427747448435861,0.581210326657648,0.4896218123704191,0.7518754670930023,0.2293559077338906,0.6835876526625484,0.024728575927740942,0.7420159287254182,0.3532743976556063,0.7832956505560968,0.5105658802567311,1.0,0.25295037482130883,0.9101741396291426,0.031177509506819547,0.9184848475292817,0.24340060865624516,0.9418434393601601,0.3732807254132057
0.9819089860617769,1.0,0.5541887929067653,0.8915663272756273,0.1952136154607735,0.7120008216302188,0.0,0.42891406820850475,0.14666269667672072,0.23852665406871915,0.31853570165211587,0.3202011157990827,0.23408637553872205,0.07050298744632795,0.3264472497179493,0.3365799297884847,0.3996773423812823,0.502949291014022,0.5316932879261372,0.25189707933981553,0.4450895968820578,0.0,0.5353552373516748,0.3394094475426113,0.5934472141345596,0.4851726441890748,0.7551412765227075,0.22349001779529415,0.6865218492478299,0.006946849073930368,0.7426834271409165,0.33215606498796674,0.7840564436285847,0.48893065572919253,1.0,0.2450968269983559,0.9120195457466337,0.02366719615532139,0.9158065603211715,0.2400652025545126,0.9359310603222181,0.3720950681244483
0.9817013588694002,1.0,0.5747484381605025,0.92019980849072,0.19913639463079835,0.7201725722491218,0.0,0.4421745358252831,0.14089162395195842,0.26897613834299555,0.3090960555188536,0.322058004638717,0.23171516635900746,0.08960366990530771,0.3421564962114373,0.3431099082167178,0.42838798620950425,0.514972731673824,0.5272278384481232,0.2501467691186652,0.44449229860714295,0.0037825578253215765,0.5449534687600237,0.3319989476258482,0.6097451137418509,0.5079814308723511,0.7566886666001075,0.22016080790392878,0.6914700515550419,0.0,0.7578129148885099,0.3240478188547517,0.804050480182004,0.5135782646236158,1.0,0.2322368725949935,0.9172055127995429,0.019341439086003068,0.923107683549332,0.2289934782748194,0.941138671804469,0.3781602417893783
0.9686391200186828,1.0,0.5617264805208095,0.9259130869278175,0.18775278864547007,0.7346096245436965,0.0,0.46632305550926406,0.14768445994347926,0.3096549801592656,0.30650618343265135,0.34543076080306634,0.22945061519447701,0.09959414340136652,0.32044901718451113,0.343459763357893,0.401758073361515,0.5296933568107706,0.5241871534693086,0.27396085492518446,0.4376762993342937,0.0,0.5181299347413664,0.3135701275298919,0.5869314797467324,0.5085693666183226,0.7544627511486517,0.24822966342113076,0.682092054820401,6.885762829845427e-05,0.7336534601245346,0.30610762989817697,0.7829860482446819,0.5081463442998264,1.0,0.2696014019691334,0.9112188696375483,0.049793941808487875,0.9109134371908612,0.2505894630301307,0.9331827163020633,0.40670278237678725
0.9662633164997958,1.0,0.5582276714410508,0.915857586712368,0.19539601887699456,0.7423366658379558,0.0,0.47580177778864613,0.1554462610421631,0.30030213984020826,0.3403699932286794,0.3603997103587503,0.2340328641652409,0.09790662194344932,0.3104123269048862,0.33675482248605115,0.3900916454309093,0.5217179312659035,0.5431834510991765,0.2910421786673514,0.4385577603986292,0.005387979344720636,0.5084346877697544,0.3054837565872327,0.5753704842786476,0.48915502735425215,0.7632648103254885,0.26696119866917184,0.6811504008518424,0.0,0.72445480531161,0.2972484081278878,0.774393036394556,0.4959071191699849,1.0,0.2977402004936943,0.9166869117092157,0.07256627309691978,0.9000806355737273,0.2645192186207262,0.9152551133808532,0.41927513609198963
0.9782765318865757,1.0,0.5245077117311885,0.8825222695301369,0.18913647661745844,0.7502681045431802,0.0,0.4936049714223252,0.129888740772473,0.29812432906720565,0.34559249577798046,0.3680972648099392,0.23535528906295639,0.10295402460304011,0.2935536379362337,0.33401582602385316,0.3703793949657844,0.5203309590447985,0.5402332544100303,0.29342790022240656,0.43199482990089766,0.0028086183424062294,0.49109205186729304,0.2891472247789027,0.5518191391553435,0.47594324052918857,0.7578694813112811,0.2710571174806848,0.6707540482181209,0.0,0.7039576203440031,0.28365796386651737,0.7517920887589815,0.4848150635944245,1.0,0.314236116240139,0.9098411341799651,0.08706408000728375,0.8887655072712413,0.2815609337907337,0.9026101527400104,0.43708762056647205
0.9571843323831637,1.0,0.5172600083040922,0.8991100422716841,0.1691444410855253,0.7538672131717125,0.0,0.4930836141183213,0.14248112982081837,0.29845290009295183,0.3435757505733464,0.37322941795844305,0.2345135801453058,0.09733648547656223,0.27824934540644947,0.3216719416280239,0.3565953432718651,0.5167951165479605,0.5405974620288259,0.3058333743605621,0.4351845550214698,0.0,0.47397426786553704,0.26871676710624154,0.5410253285365858,0.4655930008576144,0.7575194505159986,0.28354546087484717,0.6708799119576291,0.00536716642079395,0.691817409154866,0.2846584949370164,0.7422486785466889,0.49354911106851135,1.0,0.3197634041322446,0.9090459209971664,0.09331536989098652,0.881669850605476,0.2796143592528385,0.8955325144253268,0.4390545770356537
